140.9851837158203,444.8192138671875
108.765625,436.67041015625
77.24314880371094,429.7896728515625
143.50344848632812,418.223388671875
113.93388366699219,411.019775390625
82.84515380859375,405.4966125488281
139.2613983154297,390.07513427734375
115.58193969726562,387.6168212890625
94.46630859375,382.87786865234375
145.45346069335938,367.71588134765625
121.22522735595703,369.6679992675781
88.58020782470703,363.420166015625
154.40753173828125,340.229248046875
118.22489929199219,335.8885498046875
94.65250396728516,331.63372802734375
149.59681701660156,315.8067932128906
122.371826171875,314.7042236328125
100.50294494628906,312.29339599609375
151.7166748046875,293.17974853515625
132.07241821289062,287.78192138671875
109.33082580566406,280.9884033203125
159.9866943359375,265.605224609375
136.89297485351562,264.0574035644531
110.84732055664062,257.61712646484375
168.4835205078125,244.27261352539062
138.939453125,238.34275817871094
112.89430236816406,235.48052978515625
170.5938720703125,219.91384887695312
143.9884796142578,215.49264526367188
117.61802673339844,211.93820190429688
174.318603515625,196.74815368652344
144.91500854492188,194.6793212890625
119.81565856933594,191.63172912597656
181.53683471679688,177.27020263671875
153.51400756835938,173.6279296875
128.0289306640625,174.27923583984375
179.66180419921875,155.69061279296875
161.26092529296875,155.74818420410156
137.66110229492188,156.38516235351562
187.25405883789062,138.51763916015625
164.57354736328125,135.30038452148438
141.15011596679688,133.55728149414062
193.92440795898438,119.62290954589844
168.5258331298828,116.17733764648438
142.33346557617188,115.36479187011719
188.71005249023438,101.80992126464844
167.458984375,98.56703186035156
151.7882080078125,98.17564392089844
198.450927734375,85.94444274902344
176.62039184570312,85.7328109741211
161.9294891357422,82.049072265625
208.58238220214844,68.39937591552734
184.19046020507812,67.2040023803711
162.4876708984375,66.00526428222656
204.4708251953125,51.5694694519043
186.4927978515625,52.17523956298828
169.13128662109375,51.98119354248047
210.44332885742188,38.48442840576172
190.19076538085938,39.14167785644531
170.95089721679688,39.06577682495117
