305.65252685546875,9.803348541259766
326.22613525390625,9.78028678894043
353.8231506347656,8.840568542480469
307.17144775390625,21.407367706298828
330.31365966796875,21.24823760986328
353.8924560546875,19.897993087768555
315.4815673828125,35.673683166503906
332.00787353515625,34.81785583496094
350.5897216796875,34.41537857055664
311.5298767089844,46.882816314697266
331.2440490722656,43.77114486694336
356.93292236328125,43.33916473388672
309.10870361328125,62.02259826660156
337.66180419921875,61.1755256652832
358.590576171875,61.16083526611328
0,0
0,0
0,0
320.549560546875,88.44062805175781
337.19879150390625,89.4130859375
359.2669677734375,90.94401550292969
317.3506774902344,107.36808013916016
338.7124938964844,106.40721130371094
363.8265686035156,108.59925842285156
314.13482666015625,122.22932434082031
342.43829345703125,123.55549621582031
367.60223388671875,123.75294494628906
316.22772216796875,141.77378845214844
342.3953857421875,142.348388671875
370.47662353515625,142.13406372070312
318.96173095703125,161.41156005859375
348.9576416015625,159.19302368164062
373.5950927734375,161.24517822265625
318.2159729003906,178.9647216796875
347.044189453125,179.5055694580078
372.9322509765625,177.48358154296875
326.69952392578125,201.14163208007812
346.531982421875,200.7752685546875
372.1242370605469,197.12945556640625
323.18212890625,220.79689025878906
349.42132568359375,221.81951904296875
376.81787109375,221.88644409179688
321.441650390625,244.0243377685547
352.912109375,245.38262939453125
383.6228942871094,244.0792236328125
333.81903076171875,265.90130615234375
361.74053955078125,270.0267639160156
380.25018310546875,268.5262145996094
330.7275695800781,289.3536376953125
356.853515625,287.9068298339844
377.6402893066406,291.7715148925781
323.614990234375,317.06414794921875
355.95428466796875,316.86590576171875
384.5543212890625,315.55743408203125
336.341552734375,343.260009765625
360.3538818359375,341.33624267578125
380.81439208984375,341.60565185546875
333.2237548828125,369.42718505859375
361.79559326171875,365.66156005859375
388.319091796875,363.35516357421875
