91.17898559570312,432.44317626953125
112.44284057617188,429.2299499511719
134.7781982421875,435.8193359375
90.83261108398438,403.7935791015625
112.64334106445312,405.229736328125
146.13272094726562,408.7590026855469
92.44636535644531,378.10321044921875
117.03247833251953,381.4779052734375
148.0666046142578,382.7127685546875
87.54339599609375,355.178466796875
114.91708374023438,357.8373107910156
145.78192138671875,362.0994873046875
94.25588989257812,331.93768310546875
120.69921875,330.4336853027344
141.71170043945312,334.1073913574219
90.2308349609375,308.160888671875
115.5342788696289,310.75323486328125
143.84320068359375,308.092529296875
99.63533020019531,285.7457275390625
120.69266510009766,282.5135498046875
144.30838012695312,281.20721435546875
103.33465576171875,260.5804748535156
126.4119644165039,260.2989196777344
149.45030212402344,262.314453125
102.5211410522461,241.81045532226562
123.28529357910156,240.24124145507812
153.72467041015625,240.6075439453125
104.36737060546875,218.34796142578125
130.34251403808594,216.62155151367188
156.7579345703125,218.5685577392578
103.36778259277344,198.63812255859375
126.85070037841797,199.33416748046875
154.448974609375,197.56451416015625
111.62701416015625,178.40585327148438
136.56558227539062,178.50144958496094
154.5981903076172,173.54092407226562
111.26460266113281,160.94976806640625
135.817138671875,158.26219177246094
164.7613525390625,155.57969665527344
118.48297119140625,143.64541625976562
137.09622192382812,141.08905029296875
165.5067596435547,136.8390350341797
126.19358825683594,122.64502716064453
141.70870971679688,124.5673828125
167.4716339111328,121.69866943359375
0,0
145.70706176757812,105.41427612304688
173.93746948242188,100.8296127319336
131.0223846435547,95.30516052246094
150.99099731445312,94.69249725341797
173.63392639160156,92.69357299804688
127.86152648925781,81.49700927734375
151.32789611816406,77.64430236816406
172.49139404296875,76.58982849121094
136.68624877929688,67.36764526367188
152.59661865234375,65.04490661621094
174.4199676513672,64.5679702758789
133.92431640625,53.05358123779297
157.57620239257812,50.058067321777344
179.8134765625,49.1114501953125
